experimentPhase	trialnum	subject	task	noisePercent	targetLeftRightIfOne	nStreams	eccentricity	polarAngle	cueType	resp0	answer0	correct0	whichStream0	whichRespCue0	responsePosRelative0	streamLtrSequence0	streamLtrSequence1	streamLtrSequence2	streamLtrSequence3	streamLtrSequence4	streamLtrSequence5	timingBlips
main	219 	CT1EndN6 	 oneCued 	 0.0 	 left 	 6 	 6 	 0.0 	 endogenous 	W 	D 	0.0 	3 	0 	2.0 	GTBCSALONZIKEHQVRUWYPMFJDX	MDFNAEGYTJIXCQOKHRLZSWVBPU	VUDJWCLHFAOSQBEMKIGPNRXTZY	JACSVEKDXWMGFHLQUTORYZBINP	SGMCEAUVBKDZIWPTXQNLYJOHRF	RBELFPOJGUKWYSNXZITHCQAVMD	0
main	220 	CT1EndN6 	 oneCued 	 0.0 	 left 	 2 	 6 	 0.0 	 endogenous 	W 	L 	0.0 	1 	0 	-1.0 	JYQCAZKMBTSPWLOUVRNEIXFDHG	KXOYNDBHWLJZIVPATQGEUFSRMC	-99	-99	-99	-99	0
main	221 	CT1EndN6 	 oneCued 	 0.0 	 left 	 2 	 6 	 120.0 	 endogenous 	M 	S 	0.0 	0 	0 	4.0 	QIKPBCNHSOYGMVUEXWRLAZDFJT	TQRSUBZFALECIOVWPNDKXJYHGM	-99	-99	-99	-99	0
main	222 	CT1EndN6 	 oneCued 	 0.0 	 left 	 2 	 6 	 0.0 	 endogenous 	P 	P 	1.0 	1 	0 	0.0 	TIZKNVOYMXUCWBJLFGARSQEDPH	KDVUYOAPHBIGJNFRLWXMQSTECZ	-99	-99	-99	-99	0
main	223 	CT1EndN6 	 oneCued 	 0.0 	 left 	 2 	 6 	 60.0 	 endogenous 	G 	C 	0.0 	0 	0 	2.0 	SUNLITFCOGBJDHZWQEXMKPVARY	YCZDHATFJXSPOBMLEUNWKQRIGV	-99	-99	-99	-99	0
main	224 	CT1EndN6 	 oneCued 	 0.0 	 left 	 6 	 6 	 60.0 	 endogenous 	T 	R 	0.0 	4 	0 	4.0 	QZTFWOXBJLCINYGHAVRSPMUKDE	GUTBSZYCVXMJNHOWEFDIPAQKRL	RGAWPKNBVCOTJFDZYSMILEXHQU	QHGSCKPJWEALVIRTUOXNYFZBDM	DBUCOVSNWRGHJTZQYMXLPFAKIE	LTZXPVDIAWSCKGQBNMFHRJEUYO	0
main	225 	CT1EndN6 	 oneCued 	 0.0 	 left 	 2 	 6 	 0.0 	 endogenous 	S 	I 	0.0 	0 	0 	2.0 	EFXMOQUIGSPCBAJVLNZTDHKYRW	AWMZRVCLEXUISGNYBOJPTDQFHK	-99	-99	-99	-99	0
main	226 	CT1EndN6 	 oneCued 	 0.0 	 left 	 2 	 6 	 60.0 	 endogenous 	E 	R 	0.0 	0 	0 	3.0 	ZKUDBTQSJCRWLEHFAOXGIPNMYV	NPJTHACSELKOZVGWIXUMBDRYFQ	-99	-99	-99	-99	0
main	227 	CT1EndN6 	 oneCued 	 0.0 	 left 	 2 	 6 	 60.0 	 endogenous 	Q 	G 	0.0 	0 	0 	10.0 	TOWZNJGBIKLMFXRUQACDHVYEPS	SINXVPTEWKUGOCRYDBFAHZMJQL	-99	-99	-99	-99	0
main	228 	CT1EndN6 	 oneCued 	 0.0 	 left 	 2 	 6 	 0.0 	 endogenous 	M 	C 	0.0 	1 	0 	-7.0 	YEMIUHWCVGLNFASQPRZBODJXTK	OBZMPYXJDRCKSQHGTLINAEWUVF	-99	-99	-99	-99	0
main	229 	CT1EndN6 	 oneCued 	 0.0 	 left 	 6 	 6 	 60.0 	 endogenous 	E 	V 	0.0 	1 	0 	2.0 	SALQGTWYDFUIERXONZCHBKMJVP	MIFAUZBNJDVLEGTPRWHYXSQCKO	ASRPOFDYZMUNBCTEVWKHLGJQXI	QIFELHTAGWCVXKYSZNOUPRBJMD	ABPRKHUWSQDOJCFEZNVYITGMLX	OGRMHXCQSBWDFNKUJLTEPAVZYI	2
main	230 	CT1EndN6 	 oneCued 	 0.0 	 left 	 6 	 6 	 120.0 	 endogenous 	B 	C 	0.0 	2 	0 	4.0 	NQWGJYTOIXBVRZKUDLFECSHAMP	KOWIUJQVCMLYABRXFNHGESDTZP	ZPYHAONGVSCMXWBIQJDFLREUTK	VSWEHNXAMJOLQPKUYIRFBDGZCT	LCGTOSINFYBEDXMKWVAZRHJQUP	ANGSUQFDZWXCKEIOTLBHMPRJYV	0
main	231 	CT1EndN6 	 oneCued 	 0.0 	 left 	 6 	 6 	 120.0 	 endogenous 	B 	H 	0.0 	5 	0 	4.0 	FWYQUOAKZJPMLCIXTGRSENBDHV	RTHOZYAUJLDFWSGKCVBNQEMIPX	MPLOTGDFVXZAUBRNWCHEISYKJQ	TQMJKBPGFOVZUCXNDSEIHLYRAW	QXDAFVBTEHGUCIWKLSRPZNOJMY	QZMJEDAURHOIGBLFTCKWVNPYXS	0
main	232 	CT1EndN6 	 oneCued 	 0.0 	 left 	 6 	 6 	 0.0 	 endogenous 	J 	N 	0.0 	0 	0 	1.0 	HDOCULKTENJIVXSQFYPWMZGBAR	LAEQTXUVHORMWCNZSKJDYIPFGB	OUGFJKHBACTYPMVXRWQLESZIDN	ZSBMTVIYXHEGDCNRJKOAPWULFQ	IXQUHKSTNPEJLRAYFMCWGBDZOV	RMPECYBLXZAUOWJKTIGHVNSFDQ	0
main	233 	CT1EndN6 	 oneCued 	 0.0 	 left 	 6 	 6 	 0.0 	 endogenous 	B 	E 	0.0 	0 	0 	5.0 	PXYMWUEFIRCBNVJSHGZLOKQATD	TQEPMYKAIOWZGSCJUFNRVHBDLX	EOXHCZGUMRLSDFTQWPIBYKVJAN	ADZJBQLGTWECINRXUKSVFOYPHM	SPCNIGHTVLMROZAUFXEKQWYJDB	KMXGZYJHVQUIADEOSWLRTPCBNF	0
main	234 	CT1EndN6 	 oneCued 	 0.0 	 left 	 2 	 6 	 60.0 	 endogenous 	B 	D 	0.0 	1 	0 	3.0 	CFKGRAOBDVSQWYIPZNHLTEJXUM	LJNCIFEKVADUMBQSWYZGRPHTOX	-99	-99	-99	-99	0
main	235 	CT1EndN6 	 oneCued 	 0.0 	 left 	 2 	 6 	 0.0 	 endogenous 	Q 	T 	0.0 	0 	0 	2.0 	JEWXDOANTPQKRMFBHVISGZCYLU	PRFQBLYWHSTKUIVDAGZJMNOEXC	-99	-99	-99	-99	0
main	236 	CT1EndN6 	 oneCued 	 0.0 	 left 	 6 	 6 	 120.0 	 endogenous 	W 	P 	0.0 	5 	0 	18.0 	WCUJBZIEFVTKOAHSYLDMRQNGXP	ADBPUWOCQSNRXYJVTFKGELIMHZ	PVDXMWSRTIUQKFOJGCBZENLYHA	UIPOLSKGVYACFDMZBNJEHRTQWX	PYFRDQEJWNKZHCTLMSOIXBUGVA	SEDOFUPIXYMCQGJKBZHARLTNWV	0
main	237 	CT1EndN6 	 oneCued 	 0.0 	 left 	 6 	 6 	 120.0 	 endogenous 	A 	R 	0.0 	2 	0 	7.0 	VCELBKMNXFPOZIJWTYQDSHURAG	OSCEHBYRWMKVIQGXTFNAPJLDZU	FYTBEJRLGPDWQAKHZCNUSOMVIX	GRTNUZCFLEABYMSQDWOPIVXKJH	DAUGWIYLJZKHNPTMORXFSCVQBE	CSXHEFROLUMDIJGWZYTBANPKQV	0
main	238 	CT1EndN6 	 oneCued 	 0.0 	 left 	 6 	 6 	 60.0 	 endogenous 	S 	L 	0.0 	4 	0 	4.0 	JLRQFKHOANWCUZGMSBXDIPYVET	LBCGPRAXQWZVUODMKFENYJSITH	BIOWLHVYZAPKQFRGMXDCESNJTU	HIGSMKTJADCPFVQOENWYUBXZLR	GBIOPCLJMESUKZDYXWVFTNRQAH	EMWQZYDNSRKVCTLOPABGHUXIFJ	4
main	239 	CT1EndN6 	 oneCued 	 0.0 	 left 	 2 	 6 	 120.0 	 endogenous 	J 	Z 	0.0 	1 	0 	1.0 	ZCARKEVJUMYNLWGHTXDBFPISQO	ODECAVRMTUZJLNQHIBKSWYGPFX	-99	-99	-99	-99	0
