experimentPhase	trialnum	subject	task	noisePercent	targetLeftRightIfOne	baseAngle	resp0	answer0	correct0	whichStream0	whichRespCue0	responsePosRelative0	streamLtrSequence0	streamLtrSequence1	streamLtrSequence2	streamLtrSequence3	streamLtrSequence4	streamLtrSequence5	streamLtrSequence6	streamLtrSequence7	streamLtrSequence8	streamLtrSequence9	streamLtrSequence10	streamLtrSequence11	streamLtrSequence12	streamLtrSequence13	streamLtrSequence14	streamLtrSequence15	streamLtrSequence16	streamLtrSequence17	streamLtrSequence18	streamLtrSequence19	streamLtrSequence20	timingBlips
main	65 	Alex 	 oneCued 	 0.0 	 left 	 292.622287031 	E 	P 	0.0 	20 	0 	3.0 	AKODUINGZWYFCBXVLJRHEQTPMS	QAZXORWUPKFYVNBTEGSHDLICJM	MZRFAJSVPEXTBDCLGWNQUKIYOH	BADMNYTVLPQSZCUJFXEGIKHWRO	SOBKZHGPRFAELDQICTMVXJWYNU	MIQRTVOBGDUJYNSLWZCHPEXKFA	NSGPCOBUFIWHVTZKRXMEDYAJLQ	AHMUQWVKSXFNZEILGRPJTBDYOC	NZXEFMOHRBWLUAIYQGKVDPTSCJ	YBGPHLEMDAQZFTJCOKSVXIWRNU	KWXGUHCVBZYODLNPFSIAQREJMT	EAWBPINQZYTSMJXGCLUDOHFKRV	BMNDRUPIQLAHOXJKGCZFSEYVWT	ACZFBRGTNJQLKOXWSDMEIUYPHV	FHIJTDMPURENWYKGOXBQSZLCVA	FPDOAYBZTQVKIRMCGXHLJEWNUS	NUAMOXGYRTVHFQCBILPWKDJZES	ZHEOJPTDKVCWASRBXQUYNILFMG	TVDMRWFZBJISLGEYAKQNPXHUOC	VMEJTBOUNDAGZPRXWCFYIHQLKS	QDBCFJXNPVHEUTMLRAZSGOYKIW	0
main	66 	Alex 	 oneCued 	 0.0 	 right 	 354.294620772 	E 	F 	0.0 	16 	0 	2.0 	YRTSGEILOQFUHCDMPVXNBJWAKZ	CAKNZXUSHREOJDMGTYLVPIQFBW	ZBFMNUCEIVOGPLJRDHXSWYTQKA	LGUWMDVJEQRKFZPNCHIOASYXTB	WZNUSDIEOGLYBVRAMKFXCPHTQJ	AOMUBIRKVEDJQXGTCPFSZHLNWY	YBNITDAVJFLKPEMWUCRGSHQXZO	DAKBSRQJGVLXPCETIFYMWNHOUZ	QJUKMBCPSLENARYWGIDTOHVXZF	OPBZFHCNQLKRTJVIAWSYEUDXGM	OPRBXIKTVQZJDEFSCHGWMAYNUL	QVTPILUWFEJCMKAZDOXSBGHYNR	JFZILOGRVWPTUCXBQYSKHNEAMD	BTKWJPQLRFDHAYIMXNSOVECGZU	SVRLMOXPJTIACWYHEGQUNKBZDF	YUZALDIJSFRNGOCTXMQWPVKBEH	VOGKCPYSFJERMDUBQHAZNTXWLI	QBRONDXPFIEJHMZLWUVKYSCATG	YUEGMQSZBTWKJVRHPODFXALNIC	TSYBQJIPGAUNHOXCRFKZVDLWME	ABDVJRYQFZCXNPOSLWMTEGUKHI	1
main	67 	Alex 	 oneCued 	 0.0 	 left 	 235.279865645 	S 	V 	0.0 	17 	0 	2.0 	AVWLIBEZJGHXSFORMKTCDPYUNQ	YWNPCFLHXRQDOSKEAVZUBGJMIT	SYOELVWTKZFXAPNDHRUQCJIBMG	PWAJYREKNVGTHUSCDZFBLMOXQI	HWSANQBOXELKVTZFDMRUPYIJCG	JADYXCRLHGVFPIUSBZNKWMQETO	PIGXUALTNJDYHBVZQRSWEKCFOM	DSEOKLZQHIWUBRXJGPFANVTMCY	CKWZNGPQLFJRYTVDOUIEAXBMHS	HDYBCEXFJKGUWLVIRQAMSZPTON	YJNBRKEPAFWIMXVTZOLUQHSCDG	WDLENASHVFTYURMXBJIZPCQKOG	CVFJNIWTZSMHQXBDLEYKGORPAU	LPAQDZJXRCHUTKBVGNSIEYMOFW	UHYEVPBKNQGXJZCDFTRLOASMIW	UBHRSPKDZONTMXCVIQFGYLAJEW	IJHDBFSUQMZKRGLXYEAVWONTPC	FZWAHMOECNVJSLUBIXKGDPRQTY	FNGPXQOLWYJABEUZTCKRHMDISV	QWZUMCPIBKHDFROGYLJTVNSEAX	DGPZFURSCJKHBMTLYXAQINVEOW	0
main	68 	Alex 	 oneCued 	 0.0 	 left 	 12.6224083547 	B 	Y 	0.0 	5 	0 	1.0 	WYBQETUHLIJOCVRFKDAMZNGXPS	TSPLHDBZCIWORMEJGUAVNKXFYQ	RMIUDYTNZOJSLGFACBXWHEPKVQ	TRZNXHFYADOWEBKPLIUSVGQCJM	KLZSJRTFWAOEXNVMYQCUGIDBHP	JHNRGOVYBLWFZXIUDAKPESQTCM	TZYVUIQSBFRKLGPDMNAWEXCOJH	ACRUSIHZVQXLNKFYBTWEGOJPMD	NDSPXMYABCVKFLJOEIWRQHTZUG	SCLIYHJNEWMPUVDGTBARKFOQZX	KEULMNAOQTHGSRXDFBVJWYPIZC	WFESJMQCTGPRXHBYLZUKDVNAOI	SNUWCOYMDQZGAHVKLRFXPETBJI	BLNWHFKXPOSGIAZVMJTEYQRUCD	PGYEFTXOBHARLSKCWDZQVUMNIJ	HUSKGVTREMNDALWFCQPBOXZYJI	PGTJVQSXRBLIUEDZYOACFNWMHK	VUYQNKIFPJADWLZGHMSBTCXORE	IBOSPZDYWJUEMAHXFKNGCTQRVL	VDCBZYTFAHUXNPMSIRKQEWOJGL	CLUQATXZNBJDPFYISWHRGVKOEM	0
main	69 	Alex 	 oneCued 	 0.0 	 right 	 355.854892661 	N 	V 	0.0 	15 	0 	2.0 	SONBVJXTLMEQAFKGWHDPCIYUZR	SKDLXVFQJRNZMGPECUBYHTAIWO	KCAWFZQSLRMGOUNBYXPTHJIVED	XUGNSIAJOQFLTKMHEVYDBCRPZW	TIDUJRZBGKSFMHVOQWAPNYEXLC	SIYCMLFNODVKBTEQGXAURZHPWJ	EVUWZBAJTGLCDHQXSKIYRONFPM	EWHFVRZLICXOKTPSMJNGQBUAYD	YALJQZWCOVBIHMEFXRUTDSKPGN	OEXVZRAWYTQISUBCJMGLDHKPFN	XAGYJVIDFPKZOTMWCLRUSQBEHN	BKXOMLDYEPHUFRCZGTWSAVQNJI	TUCLNEZWHVMJFBYRAXODQPKSIG	BTDJCXEUZNPQIMHYFRVWLOSAGK	JTNWPYZAKSERGIBOFHCLMVUQXD	DHBXGQUFLJVANWCSYITPERKMOZ	NPLTHUEDSRIGKQOMZXYFWBCJAV	WVJSCZDBTAMLHPKQXNFOGIREYU	AXHFOPYIZLWSEGDMBQVNUKRTCJ	FROKNYSAZHVTMGCWELUPDBJIQX	YEPISLCHQDWZGOVFKMJABURXTN	1
main	70 	Alex 	 oneCued 	 0.0 	 right 	 211.969644889 	B 	E 	0.0 	18 	0 	3.0 	LBSWXETZARUFCQVMOKGHDINJPY	IZFVCRPATLYONXUKMGSDQWEBHJ	UCPNLOVYMZAJKWIFBGDRQTHXES	AEHGLMKJXWPTZDVQYFNCROIUSB	CBNRHDTWUKGZJSFXQOMLAEIYPV	FDEXBMLTCSGPQHKVWAYRZUNOJI	JIFDPBKTVMRGAZXSQUOYNLECWH	OGYJMRPQLEAKCDSWINFHXVUTZB	SLRQXMPVWOCNHYIFTEKDUBZGAJ	LPUFOKBYVZRMJCDIEQTHGXNWSA	GVOCJKQWASTZRFPEULYMHDINXB	CKJUWDGABYPELFQZROMITSNHVX	HMIELBOCQPNWTXAUVYKDGSZFRJ	CTYFMWLHUKXPROGZSEIADVJNBQ	GSWXUAEMOYDPLJHBCRVIQKZNTF	NBPWJDRXVUZSATGFQOKYMLHECI	PSKGNEUIFWXLOTMYRCDVBQAHJZ	BHISFGCJXDOELUMRNPYQWVZKAT	JAULVSEODBQHKYNIWRCPTZFMXG	FVZCJBMXUSARWOQLTEPIHNDGKY	ILRPBAGENYDTHKFXCVWJUZOQSM	0
main	71 	Alex 	 oneCued 	 0.0 	 right 	 335.789595477 	E 	D 	0.0 	14 	0 	1.0 	HPBYELVIWZJNDOMCQRGFXUTSKA	NCQVGHAKREXYFBZDWSMJTPILOU	NYQULPRVMSOXEAFKHGJZBDTWIC	RPJVBDGCQWAYNEMZILXSUTHKFO	RBQCYVSJIMZHPLNUADGEWOXFTK	ZQGCWSXULJIPYDOHARTNFEKBVM	VERSTHABQGYINFUDMOLJCKXZPW	TURCPFOQMKNYJIEZABGHXDLVSW	EJXDMOPHUBAWRSYNICLTZQGFVK	EGWIQLZSNHXVACUKRJFTOYMPBD	FJEKBCTQIMALWXRPUSDYOGNVHZ	MYJXOERVUWPKCFDNZSABTLGIHQ	QGKXEURCHNVOTZBSYILWPDMAFJ	REPQGAYVTWBLUSDFKXHINCMZOJ	CSWYOJVMRDELGZXBPUQAFNKTIH	EHQYLDMWRBUSNAJPFTICOVGXKZ	EDRGJOHTKFBLNAISVCQUWYXPZM	OJXPIQCKBDUWAFYEHSNVTGLRMZ	REZUJXHSMBLYCGVFIAQONTPKDW	WOBUAPXMZCKYHQRFLDIVGTSNEJ	EOTLYAGPZXIBFVJKUCRHDMQNWS	0
main	72 	Alex 	 oneCued 	 0.0 	 right 	 280.537269047 	B 	M 	0.0 	2 	0 	2.0 	XTHDUAZFYWBCMVNEIKJQSOPGRL	UXGDKBATMQRNFYHLWJEVOIPSZC	SQGENTMVBYXFZCHUDKPAJILOWR	NELVIJWCBPKXUGAHMZFRDTOYQS	LNISMKZAXFPEJVHDRBUCGYOTQW	AXNWGOCQEUTKHVDIPFRYBMLSZJ	VSEXWPCKQUMJFOYDGBRHZLAITN	VNOYBSTDAXQGKFCLIRUZPHMEWJ	DYMKJPWBFTOQUEVRXCGZNSLHIA	CLRVTFNWQXUMSOBJIHYDKZGAEP	BUPYOQATNXRGSWMILDJHCKVFEZ	RSZEIGTXNYLDBQKJAPCUHVOFWM	VJMBZRGISATOECHWPKDUNFQLXY	QCTUWFHGKZPXOMNRVAYDEIBLSJ	UZQORAWCJBGEYKNIPHDVMXSTFL	KBEZAUMSIQTXDHFGNPLCWOVJYR	JYQSNCAEPWTMXZKDIBLRGHFVUO	FSJENRCAPTZQYOBHUDXILVKMWG	LJOVZRMUEHTIXASFBYNWKQPGDC	WJSGZAQEMVCKRPHUBFTOYXINLD	WKEARUFINDZMCQJLYSXOTHBPGV	0
main	73 	Alex 	 oneCued 	 0.0 	 left 	 13.5701925853 	S 	W 	0.0 	4 	0 	2.0 	WEMRPHXLQDUKAZGIYVNSFBCOTJ	HWABJKEIGTZUVSFCMRLNDXOYPQ	FEJHQUOWBVNYIZDMXCLPTASKRG	XWZTLDHQNKYOSCIPRVBMJGAEUF	RGZPHQFJDWASTXLMIUVOKCNEYB	ZVKUGPTAWJBHIFLORYCMQDNSEX	HLREIPVTGYJAMDQCUZFXSNBOKW	YHOWITCRJGXLZBNPKQESVUFADM	GBCZMKHIFVRDUYJLOSETAPWXQN	NJEQYTMXUKLGFZAOBHVCSIDPWR	WGXTBQCMNDZLIFPARVUSKHYOEJ	VFPXHEZTGNKMLCIWQYOJUSADBR	KCZMJIEBGXSDLRFTPHUYONVAWQ	ECLKYZNUFHIWXRGBTQJMAPVSOD	CZFWAEBGJIPOTKMLRVYDUXSNQH	WJNOIUAKTZVBCYHGLSFDRMEXPQ	BMYTLOGXRJWCSHUDPZKFIANVQE	LRWGPDHACOVXFTMYZUBKNQSJIE	HBWNQSYKMATGJCDXIFLPUVERZO	XCNUHJKGFOTRWIMZQDLEAYVPSB	YUQHFEVXAWMOTBSNLGPZCKJIDR	1
main	74 	Alex 	 oneCued 	 0.0 	 left 	 123.990430915 	H 	I 	0.0 	12 	0 	1.0 	IZFRHCSNVEOUKAXLPWYGQMDTJB	ZGYKPUHNXLQJBVECROIDAMWFST	GJYVTNFHSDZUMIOAXCBERLKWPQ	QUIODVFATYBRXPGSMWHLZJNCKE	ZUHRKMPWYVQIFGODNXALEBCSJT	RQDZXOPNKFJABVSHUTGCYMWILE	ZBXJFHLURIEWYCQNGOSKADPVTM	BWYCZVOTDPNFJUMSHQLXREGIAK	WKGDMFUOXSPEZABNQTHCYLRIVJ	GUXJQVNROKPTCWBIHYMEALZFDS	FOVKNPSARTHJLDMBEWYCXIZQGU	XUFRCBJAMHTSIQOGDEPNYVKZLW	YNABDVJWQIHTPSOLGRKEXZCUMF	AWODCFNMIPEZTHSKYQXLJRVBUG	ATSKMJWZENOPRXHGQBLDFYCIUV	PRWYZCLXQEMABFHUJSIKVNTODG	RSEDCYQNLHFGXTUWIOPAMKZBVJ	HYSWKEXLBJUFDGAQMIZVRCPNOT	AFCVIRHYSOPUKLEJWNMDQZGBTX	RUNLZWEYKPAVSMTGDHBCXJOQIF	VLFRWAHCIPMYEBTSNKDZQXOUJG	1
main	75 	Alex 	 oneCued 	 0.0 	 left 	 101.994384089 	A 	V 	0.0 	5 	0 	1.0 	WTFRIKJPQSBUZLXVOAMGDYNCEH	KVNIJOHGPLBFXDUZCESMQYWATR	ABGFSWKJHPUEYXQLDCVNTMORZI	FCVDWTAYBXUJRSLMOGHEQZKINP	SJUWDOIGBZNXKHPQEVYCFRTLAM	SNRYWZVAPDJUKTIBLXOFMGCEQH	HWNLOQMUVACYJKDRPEIXZFGSBT	LZBGHVFTEMPJSARQOUCXKIWYND	LKFGJTBDSICAVPZHWXOYRNUQME	NLCAJMZGVSYOIBHTUWQFRPDEXK	GLBIDPYJHNSWEKZAFRUTQCOVXM	LEKGCNWHIZQTRVBOAYUMDFJXSP	JQKXBEANFIUGMHPZTLDRCWYSVO	JPSENTIZHMXLWOVRFKGABUQYDC	QMWRVDEYBZPXFNITKSULAJCGHO	HAXUIKCLFMOBEQPYZNJDVSWGRT	DSOQNYJCVPBRWAMZFIHGLXTKUE	RSBHOKTEFJDQVWXAULPMNYGZCI	JQTFEASMIZNRCHPLUKWYGBOXVD	RCFVPWDGLAMHUYBJOINXQSEKTZ	IFYGKZVLWAOCXETURNPMQDBHJS	0
main	76 	Alex 	 oneCued 	 0.0 	 right 	 106.999756137 	E 	Q 	0.0 	1 	0 	2.0 	IGRKTZOCSPNJUQDMYBAFXWHLVE	HOVNFRTQMEUXIKYPWLZSDBJACG	ZDOYKNAULXWRGMCVTQFSEHIBJP	PERTLQUCODXSYANMHZGFJVWIBK	HMUZSFORKJGYQVBIPNCELWAXDT	ETIYNFOMJQBZUWDXSPVCRGAHKL	VYMZUWXNBCPSIHDKRJLQTEFOGA	AEJKMPQTYVHZBCXLNIGDRWSOUF	CJVTGHINSBPUKFZDLXROQMWYEA	OZIUVPLXRDBQCWNFGYTJSMAKEH	EVGQTBSFZCWIPDAOXLKJNMYHUR	EGHDBNRJKISYWFVLZXTQUPOAMC	HMCVUZLIJONYWSPAGEBFXTQRDK	ZMXHJEBCKANIRQSLOVPGUTWFYD	GNQAFCDIJTZPMKUERXSVLHWYOB	MUXWPIEKTSONDJRACVZYQFHLGB	UVOCPJKAMLQGYBWNSIFETZDXHR	DQBMWRXFJESCKZPLNOTHUGYAIV	STAJYZECUOBKHDNFWQLVRGIMPX	QVYGCPSHFEZMJRLBTDWXANIUKO	NGUQJSKBRLITZOXPYCFEAMVWDH	2
main	77 	Alex 	 oneCued 	 0.0 	 right 	 49.6516792756 	K 	R 	0.0 	7 	0 	1.0 	QVGNYROUJPTELKIFZHABMDCSWX	WHPEDBJNKMUALYTISZVQOCGXRF	ZTRCSVDEHGMWFUOPJKLYIXANBQ	MQULWVCZPFITSBXJGDAOKYERHN	BFWLIDHUAVMJCXZQNYPGKTROSE	GOYSBHXPTDRZCAMWFNVLKEUQJI	XLWAUTEDBGZCKYIQSNRFVOMPJH	WBLFIODRKAMTSJCYHNPEUGZVQX	HRVIWDTGECAOPSYBQKMUZJFXLN	VPMSAJLUFTICWGQEZDRYONKHBX	QHGVPYBUIREJDSOTANMXKLCWFZ	PQGNDUJSOITWAVBEFLKZXHMCRY	JDGEHNZITCRMFVBOQLAXYPKWUS	XBISFYRQAUZMPLEGOCNKHVTJDW	QXYHZSPUVNKIJTOBGFMDCEWALR	LERTWBHDJUQVKGYCFZPAOINSMX	KBJCLHNVMUQAIWDTPEYFSXORGZ	QKVDGBSIYRNTJPMCWFUHOXLEAZ	JOIHZXPAUNGWMCELQFSKBYTDVR	EFVDTQIZXUSAGMNBOWLKYPJRCH	LWKBDEPQTXISURONHVAYFJCMZG	3
main	78 	Alex 	 oneCued 	 0.0 	 left 	 296.04341186 	Z 	W 	0.0 	20 	0 	4.0 	OYWFLBIZDKNPECQGUMTJSRXHAV	NRBKWZASCMHDGPVOIXQTLEJYUF	BWYGQULSARHCXIDFEZPKJTVMON	XJVOEGIHDTFSYPLNKABWCMQRUZ	RUEFGQDASTKWJYXVMZINPHCLOB	MVPENCKUAXTQOYJSHWGIBLRDFZ	HEFXNVGLMAKDQPOJBYWCZSIUTR	JCWYNHKMQPRSTZXLFGAOUVIBED	YEVWBLAPRKIGTZXNJSFCHDMOQU	QLDNIPMJYGZSHWFTEVKRBCUAXO	PBAFCOVLKEWDXJQNRGSIMYTZHU	HFQUXORYCLEVPMAGJKSNBTWZID	FVRHAKUYPNJQLSCTZWBIEXDMGO	DTMXEZFGHALPCJVNYBKSQRIOWU	TKWOBZJYCLRAVSDFMIPQNGXUHE	LZUYODMRKXPJQWFEISBTVGHACN	TAEFSUPZIOGMXDVYKJCRHLBQWN	VHYAQZSGDMXNLTBJEIRWPCUKOF	UPSTIEMVBDANQHYLGCZWRFKXJO	BQPDVXTAZMJNHUYSLRWCKFGOEI	NHCDBQJWFVLZMTIAEPXOGUKYSR	0
main	79 	Alex 	 oneCued 	 0.0 	 left 	 1.07858348788 	H 	F 	0.0 	16 	0 	1.0 	PQETASWLVXGOICRDHZNBMJKYFU	WVQOPAZMETKSHILDBJCYFNRUGX	BSMXECOWFRTADUJNLYGPZHQIVK	EVDNLMPTBOXWSCZKUJRGIYHAQF	BHVQDFXOMLTWAJNPYGSUERKCZI	WHUYAPTQSRGXEJMDKFOLIZVBNC	NFYVESGCTBXRMOQPLAKUZIHDJW	AUOGMCVHEWXIJNRZPKDYSTLFQB	GEOYTHSNRVFCDBAMUZKPLXJIQW	WUGLJQKCBHIMYSVNTDZEAORFXP	XWOLMEVAIGDSRQUCJPYZHBTFNK	SEWBHZYMCRAPGJLTQNIUKXOVDF	QVHRCUJXZTAGLDFNKYWBMSOEPI	HWFRPYJZDAQCXKELSIMTBOVGUN	DNIHRSBWVZXQAEGUFPTCLMKJYO	RPLIYKXEGCHDZAJTQNMFBSOUWV	GQCIXPJUFHMAZVBLWYKESDNOTR	HAPLUJXBFSGRZOITMDNWVEQCYK	UOPXLZBJWICTFKMRSYAGVDHNEQ	UTILJMOVQHBSRWYPDECZGKNAXF	UDPCNLAETQJGXWBFKIYSMHROVZ	1
main	80 	Alex 	 oneCued 	 0.0 	 right 	 49.6516792756 	E 	D 	0.0 	10 	0 	2.0 	STVNPKROEYUGIXWHCADBJLQZMF	NEYTFAGXRLVOUBDPQSHZJWCIKM	VEYOIZGDTXMAPUKQFJSLBNWRHC	IJKFXLPNDOZCSQRYMTUHWBAGVE	BPARJKONYIDQLWZFGMSCXHTVEU	UMROTWKPYCGHFXAQIBZVDNLJSE	CIXTEBGNJDHVYUSPLRQZOAWFKM	IBVTNAPRYQCFXUJGSZODHMLWKE	GQZFETPHUROAKLSXWBNYDJMICV	ZYBXNUIDKPJOHMGVSTFQELARCW	TPWZSFNDVEALRXOIMHUYJGCKBQ	HIMJZEWSVALDBQYKFNXURTCOGP	CAQPZMTVKXWREOSBUJNHLGYFDI	HRMCADPIXKTOZJWYBFQUVGSNEL	EUFPXHYGRLAKBWNITMSCVZOQDJ	KBYVXAJSRQWHLPFCIUMEDZNTOG	XRFODCYUHMGLIJNTKWQPVBESZA	RTKPMCADBEGFNLJVUXYZIHQWOS	NAOMVEXWIYKLJCBQRDHGZFTUPS	VGNAYIZBWRJSHXFMQOTLKCPDUE	XSGKUHRTBICQNDYLAEZPWMJOVF	2
main	81 	Alex 	 oneCued 	 0.0 	 right 	 335.789595477 	A 	I 	0.0 	1 	0 	2.0 	YDTKLCQMOZXWPEJGBIRNSHVUAF	WYNMHBUGRILAQXDVSFOKZJPTCE	ATKYVDZQMIOXURGHBELFPWCNSJ	SMCXUVQPAHOZFBYNGEDTWIRLKJ	OLHYSGUABTCMRVNZPIKEWFDXJQ	GFVMNWAYDPHCBXRLSKJZTUQEIO	LIUCRPNHGTWEOSXJYVMQKDBFAZ	IBYASQPRDLKEHJCZMWVTNUOXGF	TFXKPEVOJURIGLSYDHZCAQWBNM	HXEPFTZSKQRUMNOAWVLBYGICJD	YTKFHRIZPUNSVMJEGLWQBDCOAX	PLDJYMTOWEZQUIFARCHNXBGKSV	HVKDRMTWQFZJSXUBCNIAEYGLPO	GMQDXECBOKIPYHJUSFZNALTVRW	OMGPNJDWYQXBETSZVACFRIKLHU	ZKGCSQVFUYRJAIOWNBPDMLETHX	VGDKSMAYZCWFXJBRPENUTILQHO	PLGYAINDJFTURKHCZXMVOSWEQB	CNBKAVSEUDRXLYWTFGPMOJHQIZ	RPILXYTWFDBUEZMNOCVJAHSQKG	FIVGCPHLQBONRZXMYKWETDASJU	1
main	82 	Alex 	 oneCued 	 0.0 	 right 	 106.999756137 	R 	Z 	0.0 	16 	0 	13.0 	ASJYVDWPQCIBRZNMTEFHKUXLGO	WYGJNZPAMIKHQUFCVROXLSBTDE	ZOBQPHVNMUIRTDFAKJYCGLESXW	LNQBOSETDZRCXPMJFUWIVAGHKY	YXBPUNLZWDIGJCROVFMQSTHAKE	NYMQDFGCKSUIBVRJWHPLTXZAOE	NOXEPCDJIHUGQVKYZASTBLFRMW	CGUEWMZAQNXRFLIOVSHJDTKPBY	ZQRFHIEGSNPTJLWABMVCDOXKYU	QGEDNMFKAJWYUXHIVSBPRCLZOT	WKRCXVTZLGFNAQIMOSDUPJEYHB	PLJZEVWYUCHNXIAGBRKDTMSFQO	PLENVWBFHKDQXMRGOSTAYCZUJI	CRSOTEWYIKBDQMFGHJZAXULNVP	THGOJVNXEQURYPAFBSMCILDZKW	GJFSCZMIWPRNETXVOAUYKBQLDH	YDPAKWVZGTBMEXIQFNLSRCUHOJ	HRBVPNTEAZMLDWQOSUGICXJKYF	SDFQBNVJHYRWLKPOCMTEAGZUXI	NAWDGOUXFYVETBHJILQMSCKPZR	GRUMKDJYFQHNEPLBZIOSCAXTVW	0
main	83 	Alex 	 oneCued 	 0.0 	 left 	 101.994384089 	T 	E 	0.0 	3 	0 	2.0 	JYKARQDUOTPVWBEZGSXFLCMNIH	TRJCXEPUHNVQOYGWZBFAILKSMD	WIPAOSQFXEYDGULZJHBMKTNVRC	LAZCNQEGTPWXYKSIMFDRBUVHOJ	ULNTIDHFBRSOVQGZXMYJEWACPK	QXKIPCTUBHLEODZVASGJNMYFWR	BFREAOLUICMVXHDSTJPQWYNGZK	RYBKMDQLIHOVPSNGAEWUZTFJXC	HTBPAGSOQWVXIRKEUYNDJFCMZL	QBKTSLOHNGRFAJEDVPZCYIWMUX	JTXWZDSIFUOCBKVHPRENAQLMYG	MHQDNAJIVROTSCPYKFLWGUZEBX	TMDAPCGLZQEWHVFYOSXRJBUKIN	GDHNSRVKQEXJBPFAYTIWMUOCZL	LXEMBWVNUTHYAZKRJOFPCGSIQD	THMDIAXLZFVEPNURWSKQGCBOYJ	OTBLNSPEFWADXHCUZKGVIRJMQY	SIBYDXGLKWMQATFJHUPVZNOECR	KSUBDMPFRWLAGQJIOXHTYZEVCN	EDUXIKFLRZNTWSOHCPMJQYAGBV	JGDYXWKMPIORFCQNSUBAEZLVHT	0
main	84 	Alex 	 oneCued 	 0.0 	 left 	 113.892038654 	F 	G 	0.0 	10 	0 	4.0 	QJGXTUHRWEKBSPLOFZIVAMYDNC	VDYFLQWRSJPEIOBGZMXUCAHTKN	ZAUDEIVQBMKCNWLTXSJGYPFORH	LKMVJGTXCYRAEPIUBZSWDOFQHN	IOHCNUJVRBTLMQWKDAFEPSYGXZ	NUOTEYFAPBSHQZLDJRKCIXMWGV	DHOQRVAFSIJEBXMZLKYNCGPUTW	YIBRDFCQOZAENGUTMHLXJKWPVS	QNOLFEGVBSURCXDZYMJWHTKAIP	AWBUTFPNJHXDSMLGEKIZYVRQCO	YMAETCGZNXFPBQSLIVUOWRJKHD	EXPQWNKOZHVFBLCGARSYUJDTMI	WRMEFTKVOYAQXBIHPDNZUSGJLC	ZBUOWKQMCATLJHDNYIGXREVSPF	LVCTJGSYEANZPOIDUBHXKFRMWQ	RTEVFJCKWOHLAZPBYSDGXIMUNQ	OFGJMZWLARQSTVPHBCIKNDEUXY	NVISKMWEYAZXFHDPQBRLTJOUCG	SNTHVOCWLEAUXQMJRIPYDFZBGK	DAYEOIGPTFRUJSQHXVZKMLNCBW	RVWFXCGYBDLSIAUPOTQNMZKEHJ	0
main	85 	Alex 	 oneCued 	 0.0 	 left 	 1.07858348788 	N 	R 	0.0 	13 	0 	3.0 	DYPSKZHOEFRXVMBTNLWCIAQGUJ	ZDPXNBRVMYEGCFUAWJIHKOLQST	EYVJLSNCMKGXHUZAQOFPTRIDBW	EAQZUVLRKGFYTODISMCJPBHNXW	EOLKVZFPXGNQSWHBDRACTJIUMY	SQUAVINKBFMJGEODLCZPWXYHRT	WSGOMHRFBAJDYNUZKPQILVETCX	DHEZBJWNYTIXUQSVKPMAORGCFL	FAWUXOINCVQREYTSBPZLGDJKMH	PEZYHJMAIXVSLKFOQWDRGCUNBT	PMYJUANRLKEBVZWHXSFGOITDQC	CARYKTBGWLFJZUEPXHDMONVQIS	QKNVPOUIWGSCZBDXJMLTYREHAF	FECKTSLDRUHNQIZVYMWAPBOGXJ	KMPYVHXUZDOAFBNQTCWSGJRELI	UTSIORFJMCWZQAYNDLGPHVKBXE	CDXNLQZEUORJHAWFTMKGVYISBP	QIRWLYBPZUTVMSHNAXJOECFGDK	LPABQVCZYJFHURWKIEXGONMSDT	PRHVNLCFJTUSYAGDQWEBZOMKXI	IJMAZXDNRWHFCKOEPLTBQGUVYS	1
main	86 	Alex 	 oneCued 	 0.0 	 left 	 12.6224083547 	Z 	W 	0.0 	17 	0 	2.0 	ANCHFKGWRLXMIUVSZTYDBOEPQJ	NILZUBQHEXWOFSJKRTGYMPCDAV	XQPODEGHJZLWIATRCKNBFSVMYU	EJCVPHSZXTFARIGKYWOUMLBDQN	PNDQUMFVAGOEIXYSCLWHJRTZKB	BGVYCSQEDINAOUMLJFKTZHRXWP	IVFCNYTUPMLDHSZGXKEQJWAOBR	DAERLYSMINOCWVBFUQPZKGHXJT	AGYRHPSMCJLWBNZTQIOKDXUEVF	JUTHAORFPNISGXDKYQBCMEVWLZ	MGBAOFYTHPICRNEZXWUVDQKJSL	BLATVNQCMOJDKEHGYFUZSRWIPX	KTQLCHEMNWDIGPSFOBUVAZXYJR	RGPOAZXNTYHDLUJBVMESQWKICF	DJESGCATQXPRLVFOIWHYBZNMKU	BFEHDQAVOIZULCKRXWPJTSMYGN	PKOACGYFJQMDTERSNLWBZUIVXH	BCMHLXUWJZQTEYAVFNDRSIPOKG	JXOHKIQVYMSRGLAWUTBNDEZCFP	QXZTFMJCUYHLGWIDKSPOVENRAB	CSHLZDTOPKNGIREJAUFMYXWBQV	0
