"","experimentPhase","trialnum","subject","task","noisePercent","targetLeftRightIfOne","resp0","answer0","correct0","whichStream0","whichRespCue0","responsePosRelative0","streamLtrSequence0","streamLtrSequence1","streamLtrSequence2","streamLtrSequence3","streamLtrSequence4","streamLtrSequence5","timingBlips","correctPos","responsePos","condition"
"1965","main",184,"KR "," oneCued ",0," right ","W ","A ",0,2,0,1,"FOXCLNMDEPTSHAWJVURGQZYKBI","XWJLPZAOTCEMIFYQKHVDNUSRGB","MSEFXNRGAWJQIHLPDZKVTCYOBU","LNUXZESVTHWDOFPQRMGBAJYKCI","KUALGECNOVMWBHRTSDIQPFJXYZ","ZMRNBWAYHCTDPQLGFXIVSOJKUE",0,8,9,"Exogenous"
"1966","main",185,"KR "," oneCued ",0," left ","G ","D ",0,1,0,1,"DEWBIHFVNGXJRQSYUOKCZATMLP","FKUZTQDGWIXJBHROYACMESLPNV","JEVYTSOLUMPBAIGKDXZQCRWHFN","VIHFKORJQXGLBSUTAEZCPWNDMY","NEWFPTCAUIOQZHXGRYMKSBJVDL","FBTPVODYZNGHXKIEWCMAUSJRLQ",0,6,7,"Exogenous"
"1967","main",186,"KR "," oneCued ",0," left ","K ","X ",0,0,0,2,"HQMDJSVXBKRZWYCNUFPITGAELO","QEFTYWORLAKBUZSXJDHVPMCNGI","QBFETUWOXDLGJNPIVAYHMZKSCR","SAHMOLTEJIZFKVYNUDPRBQXGCW","ZVDAKHRFTLMGWIUXJPSBEQOYCN","STLAHIMZUYPKEXWNGRCJOQBDVF",0,7,9,"Exogenous"
"1968","main",187,"KR "," oneCued ",0," left ","E ","D ",0,4,0,2,"SVLMPWOQDBXCTHJGYFIRUEKANZ","PIWDSYQNVBLTMHEJAXOZKCGRFU","RNSCGPZIWDOTUJYLVBHXKAMQEF","XABPNHKJQWLTSDZCOYVRMEUIFG","JZRTSWGNDBEIPUQCVLOMXYFAKH","FBRSKGZCMULNOIDPYWAXTHEJVQ",0,8,10,"Exogenous"
"1969","main",188,"KR "," oneCued ",0," right ","C ","E ",0,5,0,2,"VMRIDHCGQFTZNUABOLWEPSXKJY","XWKIOLZFYUMNTDAPBCJVESGRHQ","DAIKRHYOSEVUMZNTPGJXBWLFQC","QCFBXNDAYIKELVTGRWPHOMUSJZ","CUTOMFQHVZPBRSWGJELNYKAIDX","UODPBZEJCAFHSQTWNIYLMXGKRV",0,6,8,"Exogenous"
"1970","main",189,"KR "," oneCued ",0," right ","M ","E ",0,3,0,2,"KSXVLWJNQGBFYAREHZUDOIMPCT","HRTJEGWMDXZYVBPSCOLNAKIQFU","YWREULSQCMXGHBDZTNIAVPKOFJ","WLPQISJHEUMACOGYNTXFRDVKBZ","HYKBNSEWZLUIJGCDMPRAVOQXTF","PRBVFACYKHXDLEUJTQOMINZSGW",0,8,10,"Exogenous"
"1971","main",190,"KR "," oneCued ",0," right ","H ","G ",0,2,0,2,"XTWBEYZLDVIGFNJSQAORMKCPHU","QGDMYANKORLVBCUHWFIPXZTJES","SZQMBECUAGFHLWKDIRVTYNJXOP","OKXPINYHAEFQZUVJWRTGCSLDMB","SNCLFIMUAZYTDKPQWBGJVRHXEO","YAWCSMTVGBIOZLEUQRDNHPJKFX",0,9,11,"Exogenous"
"1972","main",191,"KR "," oneCued ",0," left ","C ","B ",0,5,0,2,"TJKIBORQFMCWUHZPDYENVXSLGA","DUELZQVIONYABKSWXHGCTRFPMJ","OWQYKZFXJDNCRSALBHPUTGEVMI","JKTMZSGCRYUABXPOFEHVQWNILD","NEOAUMKXFSGPYZQLBHVRWIDJTC","HZDNLRJVBICMEOAKXFUQPWTSGY",0,8,10,"Exogenous"
"1973","main",192,"KR "," oneCued ",0," left ","G ","E ",0,5,0,-1,"HDMIRXWKEPZAVOSJQTBLNYUCGF","BKSXRNHGLFWACJVQEIZPUYMODT","CWLBMGZPDXQKISYVFUATHJNERO","JDAFHMUQWXTYBKPCOZSIEGRLNV","PQZULEGHTAJXCOKSDMNFWBYRVI","HSRKVGEOZICBTNUAPJQMLFXYDW",0,6,5,"Exogenous"
"1974","main",193,"KR "," oneCued ",0," left ","S ","E ",0,4,0,-1,"VSRGTBNCOXFPIZDKEMWYHAJQUL","WMKZXORIUJELCQFSNVDBHTGYPA","EQBFKSOYPAVUTXDHRMCWLJINGZ","VUOKRLAWECZGDXHNFYITPMSBQJ","GBXHINMFDSECTVRJYOZLQWKAUP","OILPGHSRKWANMFQXUYBVEZJTDC",0,10,9,"Exogenous"
"1975","main",194,"KR "," oneCued ",0," left ","Z ","U ",0,2,0,1,"DWGBXFORZITYMKHUJNVQPCESAL","OTBEIYCGNPWFVSJXURDAZMQHKL","FAESWPQKIUZLHYOGTDNRCVMBJX","MBPSWXCZTKOLJIAVGEQHDUYNFR","PRELSYDGZQOIWVAXCJUTNHKFBM","AILYQHPORUKSDFJWBMGEZXTVCN",0,9,10,"Exogenous"
"1976","main",195,"KR "," oneCued ",0," left ","W ","B ",0,1,0,1,"WPQRSODHZBKAEGILNMTYFJUCVX","GAYQNVHRFBWZSMTKUOIJPXLCDE","DQXASVHKJRFNOEZWYLMTIGPCBU","TRILYNCOWEUBXMADVHFQSZJKGP","CFMWLOKEHUVQGTYBPDSNAXRJIZ","JNTQHECGZYBLAWDXKFMRISOUVP",0,9,10,"Exogenous"
"1977","main",196,"KR "," oneCued ",0," right ","A ","W ",0,3,0,1,"HNTBURWJVZIDOFXAYQSKPMCELG","ABYSDUCXTIGKOHWVPRLJMQEZFN","PANMQSKXCDFOVGJERWYLUHBITZ","JBXGIUWAHVFSZOQETNRCPMLYKD","GQMLVAFTOBSZNRUXJHPKIYEWDC","PVYWJXKHEITDFRLSBQNAOZMGCU",0,6,7,"Exogenous"
"1978","main",197,"KR "," oneCued ",0," right ","K ","A ",0,1,0,1,"RNVDXKEIGJCQZYFHLAUWMOTSBP","RIFYSLZAKDNXOEGVJMPQUBHTWC","MXOURQSYPHWJGBFKLANCTVZDEI","ZAPMEGRVOSYKWNLTFQUCIXDHJB","GRUFZDCOSMBAHLQEIJKNPWXVTY","SFLBRGKHWQYNAUDXZCEIJPVOMT",0,7,8,"Exogenous"
"1979","main",198,"KR "," oneCued ",0," right ","B ","N ",0,5,0,2,"PUIZVMCEBAJQNSRKHFTGDLYWOX","XHZVCTSWMKYDLPUQIFEOAJRNBG","SKWBJIDTOYUHLEMQRZPGXFNACV","XYCPOJHEAFNUIVTZMRDGQBSKWL","EMUZHRQSFPBKGDCONYILXTVAJW","ROVGYQMCHNXBJSWLIFDAUTZEPK",0,9,11,"Exogenous"
"1980","main",199,"KR "," oneCued ",0," right ","W ","R ",0,4,0,1,"COQNLSFDUIZXKVGREMAJHTBWYP","JPESCYIKGAUZLBDHMXNFWQORVT","PYAOLDZVMTICERBKQNGHWSXFJU","OWVCGXIZFRAMHTNQLUKSBDYEJP","NBUGXCASTPRWHYFLKEIJQVMDOZ","GKCYQFSWNIEXZOBATDVJHUMPRL",0,10,11,"Exogenous"
"1981","main",20,"SH "," oneCued ",0," right ","C ","B ",0,4,0,2,"LBGYCHOZWINSMAQPEDKTFRXUVJ","RWHOAFVCTDZYMKNSQEGLPBJIXU","FYBDSELXPTZJHRUNOQVWMICAKG","IBPQENAXHRJLFOMGTYVSKDWZCU","HZYRIUFBTCJWQGEVOAKPMLNSDX","XDKFIOZTMCAGLYRPVUHNSQJWEB",0,7,9,"Exogenous"
"1982","main",21,"SH "," oneCued ",0," right ","A ","A ",1,1,0,0,"DUNXPHMFKVBLSROEAQIZTWGJCY","KTBQDFYGHIAXLSWNRZMECJVUPO","VTDLFCHJYIZNSWRUBXQMPGEOAK","WPOEJZMUKRNTLYQXVHIGSFDBCA","QYJDLKOVWTMAPHFNEISRXUGZBC","MAJYTWGPDRVBFZNILKQUOSXCEH",0,10,10,"Exogenous"
"1983","main",22,"SH "," oneCued ",0," left ","R ","F ",0,5,0,1,"JXHUNYORBTDZALSQEGCVKMWIFP","RUXDOBKQPAFCLSYMTIHNWZEVGJ","WDQVSFUHNJRCZOXAMGKTLYPIEB","TUNGDAEHYOXZSMLWJQBKIPVFCR","AOUGLYIWSNDPFZMTHQEKBXRCJV","NBDYMIFRVJLPSZHOWGKQCXETUA",0,6,7,"Exogenous"
"1984","main",23,"SH "," oneCued ",0," right ","R ","O ",0,2,0,11,"SCNXOPZGIVDHJWTMBFERYAULQK","RZVFEHDXKWQUAPYOLBGTJNISMC","CKZLFGHODVUNXTASQIRMEPBJWY","LCBSNIDJGKAHEYZXTMOVFPWUQR","VUEBLXOKTZPHAQNGRYFJWSCIDM","IUKRDLAJTPQCMVNYBSEWXFHGOZ",0,7,18,"Exogenous"
"1985","main",24,"SH "," oneCued ",0," right ","W ","L ",0,3,0,-1,"WPSHRGXMAKQFUZDETCBLOVYIJN","PCAVROKTWNBFYXGLZHIMJEUQSD","XDSORQPKIWLGMBEUJHVZYTANCF","FBXSMWLOIETDPVUYACJGNZRHKQ","YNMCLOTUADIBVPKHSGEXJWFRQZ","HDZYXVWGUOISNCERABPLTMQFJK",0,6,5,"Exogenous"
"1986","main",25,"SH "," oneCued ",0," left ","A ","A ",1,1,0,0,"GZMOIBPWQYFNVTDKLREUXJCASH","UWGXJOBAFIHZRYLDNPVQKCESMT","DBWUPQIRZOHKTLMYGASVNCEFXJ","KOZYQNCEULVAIWFXSBJHDMRGPT","EDGNIJAXPSKRUBMLHQCZVTOFWY","SJMHXANLCOGTWREFPIDBYUVZKQ",0,7,7,"Exogenous"
"1987","main",26,"SH "," oneCued ",0," left ","T ","D ",0,2,0,-1,"VDFBYSOMCEIZAGLHRNXWTKPQUJ","TLOYIBWPVDKQJCFUSXMHAZRENG","HLQIYATDVBRFSJCWPXGMOEZUNK","CMLZGXVQHPWJFEIDRATSUNYKOB","DHOMYQULNCXZFEKIPABVTJGWRS","TUOZRCVPLQAWJXDBYSKFHEINMG",0,7,6,"Exogenous"
"1988","main",27,"SH "," oneCued ",0," left ","D ","L ",0,2,0,2,"ZHJNOCQETVUXRLYISFAPGKWDMB","JPTOADGVKFEBRSUYCZHLXQWIMN","RGWCMTOFVQLPDNAEJXYSBZUHKI","FBMIYZERAPVQOLSJDXTNKHCWGU","UPWSKJDCGHFBEMXTNYAZLQRVOI","UEGWVORBTZAPQLIMXKJYNHCSFD",0,10,12,"Exogenous"
"1989","main",28,"SH "," oneCued ",0," right ","G ","U ",0,0,0,2,"ZXLOVCKEHPUNGDIYSBMJQWARTF","SCKUWIZEHNMVGPLDOYJAQXBRFT","VFBWHQRNTLGMSDYZCKEIOJXUPA","KVZBDPLOCNFIARSGHYMXQWTEJU","JVDUWPMKCGNAFQTOZBXRHIELYS","HNBKEOSPTWUZFQMCXJIVDRAYLG",0,10,12,"Exogenous"
"1990","main",29,"SH "," oneCued ",0," left ","Y ","Z ",0,2,0,1,"SYDHPQBMWAKRJUZTOECVNIXLFG","JOTHKVREDMWCQLGNPIYZBFAXUS","BKWGREASOCZYPVILJXUDTHFMNQ","LUYEIHVQPWRBCOSDKFTAGXMJNZ","HAJROZIFSCMTWUNPVDGLQEKXBY","XZLESUHVFIJNDQRBKAOGYMPTCW",0,10,11,"Exogenous"
"1991","main",30,"SH "," oneCued ",0," left ","R ","M ",0,3,0,-2,"ZROITPDJFAUGEKCXYHBVLMSQNW","DFECOWNITVUSRQHMPYKAGXBJZL","YCVNHRWPXSULIAOTJFQEMKZGDB","JWYEUXKRQMBHGCNOSDZFLTAIVP","SRHQPFUMWKJYTENXAZGBLOIVCD","XRHUMLWJVQGKTBSNEPAODFYCIZ",0,9,7,"Exogenous"
"1992","main",31,"SH "," oneCued ",0," right ","Q ","L ",0,0,0,1,"DGRYUJXZELQKIFMWOASTHNVCBP","RJNXITYWODLFBAEHSZPCUMVGKQ","EQFYJRILVOSKZAHGMPTDXUCNBW","CMRUEWLPSDTAVKNBFOJGXYZQIH","LOBSVWDHEGMQNJCRAKUZXFTIYP","KTLVDHBICSWGJYXQUAPOREZNMF",0,9,10,"Exogenous"
"1993","main",32,"SH "," oneCued ",0," right ","F ","E ",0,2,0,6,"CFNZJQRWKGUHXBPSDLEOAVTIMY","UBYDXGPIQOKACLJHNRTZFWEMVS","CUXYQSBHEVIAOMFTGWNZJDRPLK","YZKTWXHERQUDPNSBCOJGVILAMF","LKIBGEORJQVYPTMFZHDWXNUCAS","XVDNPMUBRYAZHWQSCGOEJFILKT",0,8,14,"Exogenous"
"1994","main",33,"SH "," oneCued ",0," right ","G ","Q ",0,5,0,13,"SEMTFKIALVDGBOPHWCJYUQZXNR","VMQHKWUAZEYGCRTNFBSXJPLIDO","OWBUAGDYQKESFZHXMNTJICRLVP","NOHISGDZFTXRYJBMWLQAEUCVPK","EIODCMUTNQXYSWZVJRPHFGBAKL","UXHSFIKLTQYCOERVWZMJDBGAPN",0,9,22,"Exogenous"
"1995","main",34,"SH "," oneCued ",0," right ","Y ","T ",0,0,0,1,"NVFLARTYIDWOHCKJBPXEQSZMUG","XTNHQCWORSZMGBFEKAVPLIUYDJ","FKEMPHUJGSZCANQYWRVXBTDOLI","NMFSVUHBLODRJXWQECKAPTYGZI","SXKPJUIVLQCGAEWNBFDOHMYTRZ","BAPMUWCKSGRDOLTXIYQNJEHVFZ",0,6,7,"Exogenous"
"1996","main",35,"SH "," oneCued ",0," left ","P ","P ",1,1,0,0,"ROWQDHILEFCYAUSZMKTPVJGNBX","FNGAUCMYXPDHVIRSOEZLBTQKJW","XZROSUCYBJTEPINFKWMVDGLHAQ","WKINULPEFBYTDZSGVJCAHQORXM","BXZAGRKNCSUTLFEWYMJVOIHDQP","VMFYDLNPXAZWBRCJSTQHOKGIUE",0,9,9,"Exogenous"
"1997","main",36,"SH "," oneCued ",0," right ","X ","X ",1,0,0,0,"OGATMQHBXCYIFSNUZJPKLEWDRV","MIYPRKGBTQVCJDFHAZSUWNXELO","RTYHPLBDCXZGWSIUVOFMJQEKAN","ZLNOYJDIEPQSVBFTRXGCUAKWHM","AOHVPKGYJLWDNCIXMFZRBEQTSU","ZQGJNCDEBUXYTAWIHKSVFORPLM",0,8,8,"Exogenous"
"1998","main",37,"SH "," oneCued ",0," left ","P ","Q ",0,1,0,-6,"RTYELXBSHQKVFZJGDNUOCMIWAP","WAPJUSZIQHTBMNOFXRDELCKGVY","QDZPCTVROXAULNJFEHIWSYBMGK","EPRNYXDTBLFWMHCUJKSVQIOAGZ","BZJVSHGNUXKTOLPWYEAQIDMFCR","LKARQXWIYJTUSFODHBPCVZGENM",0,8,2,"Exogenous"
"1999","main",38,"SH "," oneCued ",0," left ","Y ","N ",0,4,0,2,"NUDMEKBOALXTFWGPVCYHIQZJSR","IFNYXGBURQLTSMADHWOZEJKCPV","UQKMOHTNPXABCGLSVJFIRYZEDW","PGIQVXNEAOCMDTZKRSYHUFLJWB","UADHLMNTYIBRSPJKCWXZVEOQFG","EXYMSNVJTCKFGHBLUOIPRDWQAZ",0,6,8,"Exogenous"
"2000","main",39,"SH "," oneCued ",0," left ","D ","P ",0,1,0,2,"ARKQTMYNXFGEUJOPIZVBWHSLCD","QSUOFYWIPVDTARJCBKEGHZMNXL","OWEIGUBLNQDTFYVMXZRSJKHPCA","PJFYBMXWSIKVUZTNDQLGAROHCE","CHTZMFROPKYQESVJWDUILNBAGX","LKOMDGNUPIWQEABRCXYSJHTVFZ",0,8,10,"Exogenous"
"2001","main",40,"SH "," oneCued ",0," left ","A ","A ",1,1,0,0,"QJBAPSYTLFREHMCNVGWZUIOKDX","CFUQZSLEAGDBNTWIOXVJYMRKHP","PFLSUCQKBTWHXZRDNVMEOJIYGA","GZABVIEHMCNQOWLTPJKURYXDFS","YCXSLFTDVOIAREMBZJNGUQPHWK","PYNDHUKZWQILRMETSAFOJBXGVC",0,8,8,"Exogenous"
"2002","main",41,"SH "," oneCued ",0," right ","C ","P ",0,4,0,-7,"ZSEFXDIANROGYMTUHKVLBQPJCW","DJEHPBRNTKMGQAVZOWLUSXFYIC","KQVXMRTUHDLJWGZOESBCPIFAYN","NDJQUKAWTCLMORBIGPFXHYSZVE","CEMZRITPDGJVFHWYKOUAQSXNBL","QHNLZGTWCXKPFOJMUYIBDERSAV",0,7,0,"Exogenous"
"2003","main",42,"SH "," oneCued ",0," right ","P ","H ",0,1,0,9,"QVBHJAEKINDXMRPSTZOFYLGCWU","VIYQDBKHGSNCRJZFPXMELWOATU","DQKNETJWVORSMXYIHFLZBCAGUP","VTYRKLNIESWXZFDACPMOJHQGUB","FWLMTQOIGHYXRSBCDUJZKPNEVA","LGOVJMKUDQBWTCEHZIYPRFAXNS",0,7,16,"Exogenous"
"2004","main",43,"SH "," oneCued ",0," right ","F ","A ",0,5,0,1,"MXJLBPUCAGNRZIFTVDEKWHSOQY","GNFZROHSJMACXWUVPLQEIYBDKT","RNYUFDZEIVCBMKLAOHJXPWSGTQ","NKHTDZIRJLUWFPQXMBCAGYEVOS","GYVLCJPOQFXHZRETDKMSABNUWI","RMWUQNCJYAFGVSDHIETPZKBXOL",0,9,10,"Exogenous"
"2005","main",44,"SH "," oneCued ",0," left ","D ","F ",0,2,0,-5,"OIDHQACRBLWYGTZVNUEKSFMPXJ","QPVNEUSIHATZDWRYOXJFCGMLBK","AEHRVDJNCZFIOTYPXKUSWQBLMG","MVJNOARZQGUPYITSCBHXLKDFEW","CVWBZEGDYKIJMURFALSOHQTXNP","SGFXHDRBOMIKALWTUYECQZVNJP",0,10,5,"Exogenous"
"2006","main",45,"SH "," oneCued ",0," left ","E ","G ",0,3,0,8,"ROYAJIVDCXGWEMNFPHBKZTLQUS","CYVBNEJPAZKMUSXWGQRDOHLFIT","ZUMKQHGSTOWBLRPEFYNACVIXJD","JKOBIRGFZWMSHNEQDPUCXVYLAT","OUHFBNVZWRXEKYJAPCLSDGMTQI","LEMUYAROHDSTCFGPBIQJVKXWNZ",0,6,14,"Exogenous"
"2007","main",46,"SH "," oneCued ",0," right ","C ","M ",0,5,0,1,"KRVDUFTXCEMWOHASYJBLPINGQZ","AMBKZHOURCJSFQGLWTVNEYIPXD","DVGMIONBFLAPKHUCEYXJZQWTRS","SHEMKVNFGWOQYURTXDPLAZCBJI","COEFUZKXHWJAQSGYLVRPITNDMB","DVOHIGBZRYMCNTKLAEFUSPJXQW",0,10,11,"Exogenous"
"2008","main",47,"SH "," oneCued ",0," right ","G ","C ",0,4,0,9,"QTEUADMWXLPJOVBNIYCGSZFHKR","QRTZYJGOWHAKSECULFMPXVNDBI","LQHSUDIPZGMXFJCVYKWENAOTBR","HKTZMNEQLYVJDXWORACIBGFPSU","USTXJBWFKCZQNAIOMPGHEYRVLD","ETZGYQRIWJBKPSAXCVNLFHMDOU",0,9,18,"Exogenous"
"2009","main",48,"SH "," oneCued ",0," right ","G ","N ",0,5,0,-1,"SQUTXLZEYAONVRDWCBJFIKMPHG","BJZUVXEDGLSNCFTPHOKYWRQAMI","KMQPUACTLRHNBEDFZXJWVIOYSG","NCKASHPQOEGVXZMYWTDLRUFIBJ","BKNHIVEGSORMCXYWDLQZAPUTJF","EARJOGNSIWLQKHCTZMDXBYUPFV",0,6,5,"Exogenous"
"2010","main",49,"SH "," oneCued ",0," left ","S ","O ",0,1,0,-2,"XHVJFYACUNDPMSKZREQBOWLGIT","BXAGIJQWSPOTMVNYRDUFCLKEZH","COGQYHEKNPMUTZDSFRVABLIJXW","OIQXTCHUDVWSJFKMPZNGAERYBL","VIPGQHBLDEJTWAKCMRZXNUYSOF","BUKFCJLEIQAWTGYMZOSVRNXHDP",0,10,8,"Exogenous"
"2011","main",50,"SH "," oneCued ",0," left ","A ","U ",0,0,0,-2,"ZSIFJOQAYUELGKXCWBNPMTRHDV","HUXWFQPOKZMVNDRBJGSCEAYITL","PJSWIOABVQXHKCNTUDELYZGFRM","SRPWVDJBILOZCAEYTQGFNKUHMX","DMZBGIJAVHNCFQESOTRYXWPKLU","TSRMEWXDBAZLVYONCGQPHFIUJK",0,9,7,"Exogenous"
"2012","main",51,"SH "," oneCued ",0," left ","W ","W ",1,2,0,0,"HPGWVYRLCANJZUTFQESMIDXKBO","ZYHCAIQNGPMERLSWOUDXFJTKVB","EMTLNISWJUZBHYFVGCXPROKADQ","JETUKHZYOWNSBGDPIAQLXFRVMC","TLEPRBGZOMQWXYVCJHNUAFDSIK","LHYXOKPFNMSUEJGIBQRADVZWCT",0,7,7,"Exogenous"
"2013","main",52,"SH "," oneCued ",0," left ","U ","U ",1,1,0,0,"OPHGSTIBQVFKAYJULEMWDXZNRC","AYBLZHJUKONCEFRDWIPTQGVSXM","JBZUINXRHTDVWEQMSCFALYGKPO","DTMGSVUKILOHRXYCFQANJBZWEP","WCNHKQPMJFBZEXAOGYRLDVSTIU","XMRAYVGTCULQOJDFEIKNSHPBWZ",1,7,7,"Exogenous"
"2014","main",53,"SH "," oneCued ",0," right ","R ","Z ",0,3,0,2,"MKYVOJFSTZRLDXUEHWPCBAQING","OCHIRSMGFTYKNJLDWBEQZPVXUA","TIXHPEMVGSNQUCFAYZWJORDBLK","BGJSQYZHRFCTEUVDNWMLAIOXPK","EVNGUCJFRABOZWMXDLSYITQHKP","JXGIQAKSRDTNCVFPHUZWMOLBEY",0,6,8,"Exogenous"
"2015","main",54,"SH "," oneCued ",0," right ","G ","O ",0,3,0,1,"JQNDMYORKBHXIFZSVUGAEWLCTP","KWNSZHBYXVTOLPIEFDQRUCAMJG","TZMWJYDHRVNUAKIBFOQSLGPECX","UYKACSIWOGHFTEVJDXNLQMBRZP","MNCRJGKETPOXQYZVSWFLHAIDBU","CQMHDBGXJNZVYOEWSAPKUITLFR",0,8,9,"Exogenous"
"2016","main",55,"SH "," oneCued ",0," right ","Q ","Q ",1,4,0,0,"YHPQZDFEOKRMJBVAUXGCISTLWN","IVCHYDSTJLXFBMPUZOQNWKGAER","MOPNBJQLVGCHKFAYZSXIWUDTRE","OISFTZNQCGRHUYJBDXAMPEKWLV","DRGPNBVSCZQOJTWYMKEHALFUXI","PEWULXFDQISNKZHCTGJRAVOBYM",0,10,10,"Exogenous"
"2017","main",56,"SH "," oneCued ",0," left ","B ","K ",0,2,0,2,"OURZHCGJIBTDELAYXPMQFWVSKN","ZSDGEARBQWCJNPMOFHTVKUXYIL","OLTMIAQFKYBRWGHECJUSXZDNPV","TKRDUWOVEBSHNLQXPICJZFGYMA","MOWIHCYEFJRXALTUQGSDVKZNBP","GXENZRCOUJFKBWMVPAIHYLSDQT",0,8,10,"Exogenous"
"2018","main",57,"SH "," oneCued ",0," left ","W ","O ",0,1,0,1,"YDJHSAENLQWFPITRZMKGXBOVUC","JNIZHYOWVLPGTBMAKXRUSQEDFC","NVQHWTGCUDFALZMOPBIXKYJSRE","POZXTDJHNKSQGBYWUAIMELRVFC","AHOJUIRWNGDFMTXCLPEVQSZKBY","CHPBDYMLTQUFOKVEZRNJAWISGX",0,6,7,"Exogenous"
"2019","main",58,"SH "," oneCued ",0," right ","A ","I ",0,4,0,2,"JNGFRXEHTPDSUIZBAWLMVCOYQK","BEHVDSIRCWZJQXALGTYUMNKOFP","URQTDPAKIXHELGJCNYMVBSFOWZ","IEPYNCMUFQXDSAJKTGRLBHOZWV","JYHGWMNXIOAFSBEVKRDLCUQPZT","FLEVXHSBNIJMQGUCPDRWATOKZY",0,8,10,"Exogenous"
"2020","main",59,"SH "," oneCued ",0," left ","P ","B ",0,4,0,13,"USKBIDHYLONFRCEGQJZAMWXTPV","SMDRQATCZIHFUWLKOGXENVJPBY","DWIKYRPOTSBVJGMCXNZQEULAFH","YHSWZMVITLCDXNGKBFREPUJAQO","YFCDAJLOKBZQXWUMVRGNTSPHEI","WSRZHJDXEANICFVOGYMTPUQBKL",0,9,22,"Exogenous"
"2021","main",60,"SH "," oneCued ",0," left ","C ","H ",0,1,0,2,"YOKWRINMGQUBFTLJVPDAEXZHCS","XBRKMILQPHUCJVNTGWFOSZYAED","DLRBVFKJEPNUGMSTCXOHZAYIWQ","HGECRKOIQJLANBZYDPXVTFUSMW","XWJBMLUEPTIZDNVFHRYOCKASQG","JILGXBHPDEZMKSUANTFCOQVWYR",0,9,11,"Exogenous"
"2022","main",61,"SH "," oneCued ",0," left ","W ","C ",0,4,0,2,"KVSTYFXZOGMWABLCERQJNPIDHU","MVGBTUSHAFDYXZKJQWOLRPIECN","CFJHRAIZBKQGDULXPYTNVESWOM","IOHRZGLQWPFEKUSCYTXADNBJMV","MTKBOZSNCVWPRYQUDGILHJXFAE","OTFUMRLGDHXSWKIYQNVZJCABEP",0,8,10,"Exogenous"
"2023","main",62,"SH "," oneCued ",0," left ","B ","F ",0,2,0,1,"JCHOUWAGLNBRVQXIYTMZEKFSDP","YRVKZLWJOMASCTPHUGEXBQFDIN","WYIVPCJRTUFBQEXDNHLZKSOGAM","FXJCEDKWZVUYAHORMLSBQNTPIG","MKNDREVXHFIYPTWLQJOGSCBZAU","ZNSMUGAEIDYHQCJRVBWPXTLOKF",0,10,11,"Exogenous"
"2024","main",63,"SH "," oneCued ",0," left ","B ","Y ",0,5,0,1,"EWAZMPTDYFGLOXSQCJUNRKVHBI","ABJXYUWPDFMCHGTNSILOERQZKV","XJNKMBUOVPIDWSCFHZRATQEYGL","MEODPSTBCWRKFXIAJHLZUVGQNY","ZQORLCXHIVEFYJBDPWMSKGUATN","HEMFAODYBLPCWJIUQZTNGVKXSR",0,7,8,"Exogenous"
"2025","main",64,"SH "," oneCued ",0," right ","P ","P ",1,0,0,0,"XBWEHZGOTPIVCRMKAYLUSNJQDF","JUEHSTOQYPNDMVIWCXGZLRBKAF","EIUGAWMCPYRJQTKHZSDBNFOVLX","WIJAQBZYSPXDGLNVHUTCFEROKM","GTWKCIUJSVFDPBZYMQXAEROHLN","KIMGURNFEVCJZLYHXOPASQTDWB",0,9,9,"Exogenous"
"2026","main",65,"SH "," oneCued ",0," right ","W ","D ",0,3,0,1,"EXYKRSLDJZUIMFNGOBCWATVPHQ","WCHXYMNUFIJPTVLZAQDKRGOSBE","PGBAYMNFXSHCLIOVZEJKDQURWT","HAGVQTKLBFDWERMUSXOJPINCYZ","IPXKHCBSAGNDMEVZTFQYLUWROJ","JXWYTNHRBZFLAGQVCUMESOPDIK",0,10,11,"Exogenous"
"2027","main",66,"SH "," oneCued ",0," left ","W ","E ",0,2,0,1,"WFVYAJRGKNPZBDSCEXIHTOUQML","DONQBXHILRVEJZCAUGWKTFYSMP","JLIHFXEWQAGUSOCDNVZMKPRBYT","LJGYBMOKIAQRCZEHTSNFXVUPDW","FTLHYJDPRBWUZMKIXVQGEASONC","RAFTZCBXNQPUHVOLDGWIKYESMJ",0,6,7,"Exogenous"
"2028","main",67,"SH "," oneCued ",0," right ","A ","A ",1,3,0,0,"IXDCLBGROTNYSUAZVJFKHMPWEQ","NDZSELHJOFVWYRUMXPAGQIKBCT","LJTSZKFBWDVQHXONRMIEUACGPY","GRZNTDAXVSKFOPBIYMCEJQLWHU","TQOWEUKYCINSDZLGFRBJXPMHVA","BIYCFHLPAOZEMNDVKSUXGJRQTW",0,6,6,"Exogenous"
"2029","main",68,"SH "," oneCued ",0," left ","A ","S ",0,5,0,2,"PDARZECTOGMUKSNJBXQILFVYWH","WMFBLJCSATOIVPGYHKDERUNZXQ","YUFZQBLKRDGXMHOJSANVIEWTCP","IBXQFSEAUMNJZHCTOKWPGRYDLV","FKIYCEZBXGTQJNRWPDUMLSHOVA","GHFTNXYVCSEAOBPUKLWQIMZJRD",0,9,11,"Exogenous"
